# Theta E V G K
    2.6078    55.0776     0.5313    14.3523    11.4743
    2.6253    53.3864     0.5633    14.8730    11.3028
    2.6428    51.6845     0.5939    15.3989    11.1350
    2.6603    49.9940     0.6229    15.9289    10.9708
    2.6778    48.3332     0.6503    16.4619    10.8107
    2.6953    46.7169     0.6760    16.9969    10.6546
    2.7128    45.1563     0.7000    17.5327    10.5029
    2.7303    43.6598     0.7223    18.0677    10.3558
    2.7478    42.2334     0.7430    18.6007    10.2133
    2.7653    40.8811     0.7620    19.1301    10.0757
    2.7828    39.6051     0.7795    19.6542     9.9432
    2.8003    38.4061     0.7956    20.1714     9.8159
    2.8178    37.2841     0.8103    20.6798     9.6939
    2.8353    36.2381     0.8237    21.1775     9.5775
    2.8528    35.2665     0.8360    21.6628     9.4667
    2.8703    34.3675     0.8471    22.1335     9.3618
    2.8878    33.5389     0.8572    22.5877     9.2627
    2.9053    32.7784     0.8663    23.0233     9.1697
    2.9228    32.0836     0.8744    23.4384     9.0828
    2.9403    31.4522     0.8818    23.8308     9.0023
    2.9578    30.8820     0.8883    24.1987     8.9280
    2.9753    30.3708     0.8941    24.5402     8.8603
    2.9928    29.9166     0.8992    24.8533     8.7990
    3.0103    29.5176     0.9037    25.1364     8.7444
    3.0278    29.1721     0.9075    25.3879     8.6965
    3.0453    28.8787     0.9107    25.6063     8.6553
    3.0628    28.6362     0.9134    25.7904     8.6209
    3.0803    28.4434     0.9155    25.9391     8.5933
    3.0978    28.2995     0.9170    26.0513     8.5726
    3.1153    28.2040     0.9180    26.1266     8.5588
    3.1328    28.1563     0.9185    26.1643     8.5518
    3.1503    28.1563     0.9185    26.1643     8.5518
    3.1678    28.2040     0.9180    26.1266     8.5588
    3.1853    28.2995     0.9170    26.0513     8.5726
    3.2028    28.4434     0.9155    25.9391     8.5933
    3.2204    28.6362     0.9134    25.7904     8.6209
    3.2379    28.8787     0.9107    25.6063     8.6553
    3.2554    29.1721     0.9075    25.3879     8.6965
    3.2729    29.5176     0.9037    25.1364     8.7444
    3.2904    29.9166     0.8992    24.8533     8.7990
    3.3079    30.3708     0.8941    24.5402     8.8603
